name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
椎原 健,4490,桐生,1,7,0,3.86,0.0,0.0,28.5,0,0,0.22
椎原 健,4490,戸田,2,13,1,3.15,7.6,15.3,23.0,0,0,0.17
椎原 健,4490,江戸川,3,22,2,3.27,9.0,22.7,22.7,0,0,0.2
椎原 健,4490,平和島,3,28,3,4.57,10.7,32.1,46.4,0,0,0.18
椎原 健,4490,多摩川,2,12,1,3.75,8.3,25.0,25.0,0,0,0.17
椎原 健,4490,浜名湖,9,70,4,2.93,5.7,10.0,14.2,0,0,0.2
椎原 健,4490,蒲郡,5,41,2,3.2,4.8,9.7,19.5,0,0,0.19
椎原 健,4490,常滑,7,49,3,4.27,6.1,26.5,40.8,1,0,0.23
椎原 健,4490,津,12,84,2,2.87,2.3,10.7,17.8,0,0,0.2
椎原 健,4490,三国,14,99,1,2.22,1.0,5.0,7.0,0,0,0.18
椎原 健,4490,びわこ,42,340,33,3.8,9.7,20.5,29.4,0,0,0.18
椎原 健,4490,住之江,12,97,6,3.33,6.1,14.4,24.7,0,0,0.19
椎原 健,4490,尼崎,10,77,3,2.96,3.9,6.4,19.4,0,0,0.2
椎原 健,4490,鳴門,9,60,1,2.37,1.6,5.0,13.3,0,0,0.19
椎原 健,4490,丸亀,9,73,1,2.78,1.3,6.8,16.4,0,0,0.19
椎原 健,4490,児島,6,50,1,2.84,2.0,4.0,24.0,0,0,0.22
椎原 健,4490,宮島,9,69,4,2.88,5.8,10.1,17.3,0,0,0.2
椎原 健,4490,徳山,8,61,2,2.1,3.2,6.5,11.4,0,0,0.19
椎原 健,4490,下関,8,70,4,2.91,5.7,11.4,21.4,0,0,0.19
椎原 健,4490,若松,3,23,2,3.43,8.7,17.3,30.4,0,0,0.19
椎原 健,4490,芦屋,1,9,0,3.78,0.0,33.3,33.3,0,0,0.14
椎原 健,4490,福岡,4,37,1,3.41,2.7,18.9,27.0,0,0,0.17
椎原 健,4490,唐津,2,19,3,4.11,15.7,21.0,31.5,0,0,0.17
椎原 健,4490,大村,1,8,0,2.75,0.0,12.5,12.5,0,0,0.14
