name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
新美 愛,3991,女子戦,402,33,3.7,8.2,18.1,31.3,0.27,4.0
新美 愛,3991,混合戦,294,13,2.64,4.4,10.2,17.3,0.26,3.8
