name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
島崎 丈一朗,5175,1 号艇,58,57,0,0,0,0,0,1
島崎 丈一朗,5175,2 号艇,87,0,78,8,1,0,0,0
島崎 丈一朗,5175,3 号艇,98,0,0,91,1,3,3,0
島崎 丈一朗,5175,4 号艇,125,0,0,2,93,13,17,0
島崎 丈一朗,5175,5 号艇,163,0,0,0,3,98,62,0
島崎 丈一朗,5175,6 号艇,185,0,0,0,0,9,175,1
