name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
加藤 奈月,4400,女子戦,2416,201,4.39,8.3,21.5,39.4,0.2,3.7
加藤 奈月,4400,混合戦,839,25,3.16,2.9,10.1,21.8,0.2,3.9
