name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
丹下 健,4139,1 号艇,828,748,20,8,5,18,29,0
丹下 健,4139,2 号艇,899,18,722,69,14,26,50,0
丹下 健,4139,3 号艇,917,5,46,683,83,44,55,1
丹下 健,4139,4 号艇,855,0,4,42,584,136,88,1
丹下 健,4139,5 号艇,863,0,3,14,83,623,139,1
丹下 健,4139,6 号艇,830,1,0,6,28,121,673,1
