name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
豊村 究,3597,1 号艇,352,58,16.4,33.8,49.4,0,0
豊村 究,3597,2 号艇,392,55,14.0,33.1,49.4,0,0
豊村 究,3597,3 号艇,362,38,10.5,23.7,41.9,2,0
豊村 究,3597,4 号艇,377,37,9.8,24.1,38.4,3,0
豊村 究,3597,5 号艇,389,30,7.7,23.6,38.0,0,0
豊村 究,3597,6 号艇,377,28,7.4,19.3,36.3,5,0
