name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
片岡 恵里,4014,女子戦,3592,645,5.52,17.9,35.9,54.5,0.2,3.5
片岡 恵里,4014,混合戦,1258,124,4.29,9.8,22.5,36.5,0.2,3.7
