name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
木村 紗友希,4317,女子戦,2288,239,4.37,10.4,24.1,39.2,0.19,3.2
木村 紗友希,4317,混合戦,878,45,3.3,5.1,14.2,24.4,0.17,3.3
