name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
中里 英夫,3406,桐生,149,1331,319,6.58,23.9,47.7,67.1,49,5,0.17
中里 英夫,3406,戸田,53,400,96,6.28,24.0,39.7,59.7,11,2,0.17
中里 英夫,3406,江戸川,12,86,12,6.37,13.9,38.3,66.2,4,0,0.19
中里 英夫,3406,平和島,45,401,95,6.29,23.6,41.9,62.0,12,1,0.17
中里 英夫,3406,多摩川,48,415,82,6.01,19.7,37.1,58.0,13,0,0.17
中里 英夫,3406,浜名湖,30,249,63,6.4,25.3,46.1,67.8,10,3,0.17
中里 英夫,3406,蒲郡,39,338,68,6.26,20.1,43.4,62.1,8,1,0.17
中里 英夫,3406,常滑,37,295,65,6.25,22.0,44.0,62.7,6,1,0.18
中里 英夫,3406,津,28,231,46,5.94,19.9,40.6,58.4,5,0,0.18
中里 英夫,3406,三国,28,238,58,6.55,24.3,42.8,64.7,11,1,0.18
中里 英夫,3406,びわこ,20,190,49,6.87,25.7,53.1,66.3,8,1,0.18
中里 英夫,3406,住之江,29,242,53,6.47,21.9,39.2,58.6,8,1,0.16
中里 英夫,3406,尼崎,27,242,60,6.7,24.7,49.5,69.8,10,2,0.18
中里 英夫,3406,鳴門,31,273,73,6.53,26.7,45.4,63.7,8,0,0.17
中里 英夫,3406,丸亀,22,218,53,6.37,24.3,46.7,65.1,9,2,0.17
中里 英夫,3406,児島,28,259,52,6.39,20.0,40.5,61.7,8,1,0.18
中里 英夫,3406,宮島,21,184,46,6.58,25.0,43.4,60.3,6,0,0.19
中里 英夫,3406,徳山,28,260,51,6.17,19.6,42.6,60.7,7,0,0.18
中里 英夫,3406,下関,28,270,60,6.37,22.2,44.4,60.3,7,0,0.18
中里 英夫,3406,若松,19,180,36,6.29,20.0,42.7,60.0,3,0,0.17
中里 英夫,3406,芦屋,26,229,66,6.76,28.8,53.2,69.4,7,2,0.17
中里 英夫,3406,福岡,14,125,26,6.61,20.8,43.2,63.2,4,1,0.18
中里 英夫,3406,唐津,34,305,77,6.75,25.2,48.2,63.6,11,3,0.17
中里 英夫,3406,大村,22,193,53,6.59,27.4,45.0,65.8,8,0,0.17
