name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
中里 優子,3579,1 コース,924,416,387,0,0,0,27,2
中里 優子,3579,2 コース,895,172,0,81,74,0,15,2
中里 優子,3579,3 コース,941,159,0,31,61,36,27,4
中里 優子,3579,4 コース,958,118,0,17,48,40,11,2
中里 優子,3579,5 コース,876,53,0,8,15,21,9,0
中里 優子,3579,6 コース,696,31,0,5,4,14,7,1
