name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
内山 文典,3105,1 コース,1059,392,37.0,62.9,77.2,0.18,3.0
内山 文典,3105,2 コース,1001,200,19.9,43.8,62.9,0.19,3.5
内山 文典,3105,3 コース,1160,186,16.0,39.3,59.7,0.19,3.3
内山 文典,3105,4 コース,1211,201,16.6,35.5,56.1,0.18,3.1
内山 文典,3105,5 コース,1269,101,7.9,24.2,43.6,0.18,3.3
内山 文典,3105,6 コース,1066,35,3.2,14.2,32.8,0.2,3.8
