name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
岩崎 麗子,5320,女子戦,159,2,1.7,1.2,1.2,3.7,0.19,3.8
岩崎 麗子,5320,混合戦,132,0,1.26,0.0,0.0,1.5,0.17,3.5
