name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
森 仁志,3608,桐生,29,224,9,4.04,4.0,16.9,33.4,0,0,0.21
森 仁志,3608,戸田,27,203,12,4.14,5.9,21.6,37.4,0,0,0.2
森 仁志,3608,江戸川,33,271,27,4.61,9.9,27.3,43.1,1,0,0.23
森 仁志,3608,平和島,22,175,12,4.23,6.8,17.1,38.2,0,0,0.2
森 仁志,3608,多摩川,25,191,7,3.9,3.6,18.8,30.3,0,0,0.2
森 仁志,3608,浜名湖,31,236,6,4.06,2.5,16.9,36.4,0,0,0.22
森 仁志,3608,蒲郡,44,387,25,4.22,6.4,18.3,37.7,0,0,0.2
森 仁志,3608,常滑,54,445,23,4.3,5.1,19.5,38.4,0,0,0.2
森 仁志,3608,津,36,281,10,4.04,3.5,17.4,34.1,0,0,0.19
森 仁志,3608,三国,25,183,6,4.01,3.2,18.0,32.7,0,0,0.21
森 仁志,3608,びわこ,12,93,8,4.44,8.6,19.3,39.7,0,0,0.2
森 仁志,3608,住之江,18,144,10,4.1,6.9,18.7,32.6,0,0,0.2
森 仁志,3608,尼崎,13,103,4,4.23,3.8,17.4,35.9,0,0,0.2
森 仁志,3608,鳴門,17,120,8,3.8,6.6,17.5,30.8,0,0,0.23
森 仁志,3608,丸亀,17,132,6,3.98,4.5,16.6,33.3,0,0,0.2
森 仁志,3608,児島,14,128,8,4.2,6.2,21.0,37.5,0,0,0.21
森 仁志,3608,宮島,12,101,5,3.85,4.9,14.8,28.7,0,0,0.2
森 仁志,3608,徳山,12,103,3,3.99,2.9,12.6,36.8,0,0,0.21
森 仁志,3608,下関,20,173,7,3.81,4.0,15.0,29.4,0,0,0.2
森 仁志,3608,若松,16,136,6,3.9,4.4,16.1,30.8,0,0,0.2
森 仁志,3608,芦屋,13,114,3,3.82,2.6,15.7,30.7,0,0,0.2
森 仁志,3608,福岡,14,121,5,3.77,4.1,14.8,25.6,0,0,0.2
森 仁志,3608,唐津,20,163,5,3.63,3.0,14.1,26.3,0,0,0.2
森 仁志,3608,大村,23,170,13,4.42,7.6,19.4,39.4,1,0,0.22
