name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
遠藤 ゆみ,4629,女子戦,529,28,3.27,5.2,12.2,23.4,0.2,3.4
遠藤 ゆみ,4629,混合戦,182,3,1.96,1.6,3.3,9.3,0.22,4.0
