name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
梶野 真未,4130,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梶野 真未,4130,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梶野 真未,4130,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梶野 真未,4130,G3,554,32,40,69,96,139,170,2,3,0,5,1,0,0,0
梶野 真未,4130,一般,796,26,40,78,115,199,325,2,7,0,6,0,0,1,0
梶野 真未,4130,総合,1350,58,80,147,211,338,495,4,10,0,11,1,0,1,0
