name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
桑原 将光,4318,桐生,44,354,53,5.26,14.9,30.5,53.9,4,0,0.18
桑原 将光,4318,戸田,39,299,43,5.57,14.3,37.7,58.5,2,0,0.16
桑原 将光,4318,江戸川,114,955,208,6.26,21.7,46.2,64.7,23,4,0.17
桑原 将光,4318,平和島,43,403,52,5.33,12.9,32.7,57.0,3,0,0.16
桑原 将光,4318,多摩川,49,433,63,5.44,14.5,34.1,54.5,4,0,0.17
桑原 将光,4318,浜名湖,28,215,34,5.21,15.8,32.0,50.7,1,1,0.18
桑原 将光,4318,蒲郡,18,161,10,4.38,6.2,23.6,38.5,0,0,0.18
桑原 将光,4318,常滑,26,187,26,4.98,13.9,27.2,50.8,1,0,0.19
桑原 将光,4318,津,19,142,10,4.63,7.0,26.0,46.4,0,0,0.17
桑原 将光,4318,三国,23,197,32,5.3,16.2,34.5,50.7,3,1,0.16
桑原 将光,4318,びわこ,13,127,18,5.23,14.1,28.3,55.1,0,0,0.17
桑原 将光,4318,住之江,19,168,26,5.27,15.4,34.5,52.9,1,0,0.17
桑原 将光,4318,尼崎,15,142,14,4.94,9.8,28.8,49.3,2,0,0.17
桑原 将光,4318,鳴門,11,96,13,4.74,13.5,26.0,44.7,1,0,0.16
桑原 将光,4318,丸亀,12,119,15,5.13,12.6,30.2,49.5,0,0,0.16
桑原 将光,4318,児島,8,74,8,5.11,10.8,32.4,47.3,1,0,0.17
桑原 将光,4318,宮島,10,87,14,5.15,16.0,34.4,47.1,0,0,0.18
桑原 将光,4318,徳山,9,94,14,4.9,14.8,26.6,46.8,0,0,0.16
桑原 将光,4318,下関,15,144,16,5.1,11.1,27.7,54.8,0,0,0.17
桑原 将光,4318,若松,15,135,19,5.19,14.0,31.1,51.8,2,0,0.18
桑原 将光,4318,芦屋,8,71,10,4.79,14.0,25.3,40.8,0,0,0.16
桑原 将光,4318,福岡,10,81,12,4.74,14.8,29.6,41.9,1,0,0.17
桑原 将光,4318,唐津,12,107,8,4.72,7.4,25.2,42.0,1,0,0.19
桑原 将光,4318,大村,15,126,22,5.35,17.4,34.9,51.5,2,0,0.17
