name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
野田 祥子,4088,女子戦,2544,248,4.41,9.7,25.0,39.6,0.22,4.1
野田 祥子,4088,混合戦,1151,53,3.16,4.6,12.6,22.7,0.23,4.4
