name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
今井 美亜,4611,女子戦,2020,556,6.05,27.5,44.7,58.9,0.16,2.8
今井 美亜,4611,混合戦,941,152,4.78,16.1,29.6,41.8,0.16,3.1
