name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
佐口 芳男,2049,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐口 芳男,2049,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐口 芳男,2049,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐口 芳男,2049,G3,5,47,3,3.64,6.3,10.6,27.6,0,0,0.25,3.8
佐口 芳男,2049,一般,207,1690,153,4.61,9.0,22.4,44.0,3,0,0.22,3.5
佐口 芳男,2049,総合,212,1737,156,4.59,8.9,22.1,43.6,3,0,0.22,3.5
