name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
福本 忠治,3325,1 コース,573,133,122,0,0,0,10,1
福本 忠治,3325,2 コース,763,94,1,48,31,0,9,5
福本 忠治,3325,3 コース,842,99,0,19,65,6,7,2
福本 忠治,3325,4 コース,838,106,0,14,71,13,5,3
福本 忠治,3325,5 コース,867,63,0,17,31,11,3,1
福本 忠治,3325,6 コース,644,9,0,3,2,1,3,0
