name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
関根 彰人,4258,1 号艇,689,244,35.4,51.2,66.1,1,0
関根 彰人,4258,2 号艇,758,90,11.8,33.6,53.3,1,0
関根 彰人,4258,3 号艇,767,80,10.4,27.3,49.4,2,0
関根 彰人,4258,4 号艇,740,50,6.7,22.7,44.0,3,0
関根 彰人,4258,5 号艇,757,23,3.0,14.0,35.8,5,0
関根 彰人,4258,6 号艇,699,24,3.4,12.3,31.6,10,0
