name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
堀本 和也,4732,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
堀本 和也,4732,G1,19,163,19,5.73,11.6,25.7,41.1,0,0,0.12,2.7
堀本 和也,4732,G2,7,61,9,6.31,14.7,32.7,54.1,1,1,0.12,2.8
堀本 和也,4732,G3,13,101,9,4.56,8.9,21.7,44.5,1,0,0.14,2.8
堀本 和也,4732,一般,253,2231,471,5.72,21.1,39.7,56.9,46,3,0.13,2.5
堀本 和也,4732,総合,292,2556,508,5.69,19.8,37.9,55.4,48,4,0.13,2.5
