name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
登 みひ果,5264,女子戦,267,23,3.81,8.6,18.3,29.9,0.19,3.2
登 みひ果,5264,混合戦,248,8,2.36,3.2,8.4,11.6,0.19,3.9
