name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
坂本 奈央,4510,女子戦,1303,63,3.72,4.8,15.9,30.3,0.24,4.5
坂本 奈央,4510,混合戦,423,6,2.57,1.4,6.3,13.4,0.25,4.6
