name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
川端 寛,1976,1 号艇,269,26,9.6,26.3,47.5,0,0
川端 寛,1976,2 号艇,250,37,14.8,27.6,47.6,0,0
川端 寛,1976,3 号艇,237,22,9.2,18.9,37.5,0,0
川端 寛,1976,4 号艇,232,13,5.6,15.5,32.7,0,0
川端 寛,1976,5 号艇,213,9,4.2,12.2,32.8,1,0
川端 寛,1976,6 号艇,254,10,3.9,12.6,27.5,0,0
