name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
龍田 真白,5416,女子戦,3,0,1.0,0.0,0.0,0.0,0.18,4.7
龍田 真白,5416,混合戦,20,0,1.15,0.0,0.0,0.0,0.21,4.7
