name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
渡辺 浩司,4256,桐生,21,192,46,6.34,23.9,44.2,66.1,4,0,0.16
渡辺 浩司,4256,戸田,16,141,38,6.24,26.9,46.1,63.8,6,0,0.17
渡辺 浩司,4256,江戸川,13,90,18,6.08,20.0,40.0,63.3,4,0,0.19
渡辺 浩司,4256,平和島,14,109,33,6.69,30.2,48.6,63.3,5,0,0.17
渡辺 浩司,4256,多摩川,12,112,29,6.29,25.8,46.4,64.2,4,2,0.16
渡辺 浩司,4256,浜名湖,17,154,43,6.68,27.9,48.0,64.9,7,2,0.18
渡辺 浩司,4256,蒲郡,20,176,51,6.53,28.9,48.8,64.7,8,1,0.15
渡辺 浩司,4256,常滑,19,146,46,7.14,31.5,57.5,75.3,11,2,0.15
渡辺 浩司,4256,津,20,180,47,6.32,26.1,44.4,62.7,6,0,0.17
渡辺 浩司,4256,三国,27,226,69,6.62,30.5,50.0,67.2,13,3,0.16
渡辺 浩司,4256,びわこ,22,203,48,6.72,23.6,50.7,71.4,7,0,0.16
渡辺 浩司,4256,住之江,22,197,57,6.8,28.9,51.7,67.0,10,2,0.14
渡辺 浩司,4256,尼崎,18,162,44,6.36,27.1,44.4,61.7,6,1,0.16
渡辺 浩司,4256,鳴門,15,123,35,6.44,28.4,44.7,64.2,6,3,0.17
渡辺 浩司,4256,丸亀,25,230,50,6.5,21.7,47.3,65.6,9,1,0.15
渡辺 浩司,4256,児島,26,233,51,5.91,21.8,41.6,57.5,7,3,0.16
渡辺 浩司,4256,宮島,14,121,31,6.4,25.6,47.9,63.6,6,1,0.16
渡辺 浩司,4256,徳山,24,227,58,6.29,25.5,44.4,62.1,7,1,0.17
渡辺 浩司,4256,下関,26,242,59,6.19,24.3,42.1,62.8,7,1,0.17
渡辺 浩司,4256,若松,47,427,117,6.87,27.4,52.2,73.3,16,3,0.15
渡辺 浩司,4256,芦屋,61,619,169,6.82,27.3,53.4,72.7,24,4,0.15
渡辺 浩司,4256,福岡,72,695,209,6.81,30.0,52.2,69.7,29,7,0.15
渡辺 浩司,4256,唐津,37,339,91,6.51,26.8,47.4,66.3,10,2,0.16
渡辺 浩司,4256,大村,30,254,57,6.2,22.4,42.9,61.8,9,1,0.16
