name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
原田 通雅,3648,1 号艇,654,127,19.4,37.3,49.3,1,0
原田 通雅,3648,2 号艇,709,69,9.7,26.6,40.0,0,0
原田 通雅,3648,3 号艇,673,68,10.1,21.8,35.9,1,0
原田 通雅,3648,4 号艇,644,51,7.9,19.7,33.5,1,0
原田 通雅,3648,5 号艇,660,49,7.4,18.4,29.7,2,0
原田 通雅,3648,6 号艇,630,36,5.7,13.9,24.1,1,0
