name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
山下 昂大,4842,1 コース,217,97,91,0,0,0,5,1
山下 昂大,4842,2 コース,251,25,0,14,8,0,3,0
山下 昂大,4842,3 コース,253,23,0,1,14,6,1,1
山下 昂大,4842,4 コース,276,27,0,4,13,8,1,1
山下 昂大,4842,5 コース,377,17,0,3,5,7,1,1
山下 昂大,4842,6 コース,586,10,0,0,3,6,0,1
