name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
大山 大我,4799,1 号艇,43,40,1,1,0,1,0,0
大山 大我,4799,2 号艇,59,2,52,3,2,0,0,0
大山 大我,4799,3 号艇,66,0,0,54,11,1,0,0
大山 大我,4799,4 号艇,109,0,0,0,62,21,26,0
大山 大我,4799,5 号艇,180,0,0,1,6,108,65,0
大山 大我,4799,6 号艇,231,0,0,0,0,18,213,0
