name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
山崎 昭生,3064,桐生,19,169,45,6.46,26.6,50.8,66.2,3,1,0.18
山崎 昭生,3064,戸田,17,133,37,6.74,27.8,50.3,63.9,5,1,0.17
山崎 昭生,3064,江戸川,19,146,37,5.89,25.3,41.7,54.7,6,0,0.2
山崎 昭生,3064,平和島,27,238,62,6.89,26.0,46.6,63.0,11,3,0.17
山崎 昭生,3064,多摩川,20,184,41,6.11,22.2,42.3,59.2,6,0,0.19
山崎 昭生,3064,浜名湖,20,157,46,6.08,29.3,43.3,57.3,4,2,0.19
山崎 昭生,3064,蒲郡,18,162,37,5.9,22.8,38.2,54.3,3,0,0.18
山崎 昭生,3064,常滑,25,194,53,6.3,27.3,45.3,61.8,9,3,0.2
山崎 昭生,3064,津,23,192,57,6.75,29.6,52.0,70.8,10,2,0.17
山崎 昭生,3064,三国,20,158,39,5.84,24.6,43.0,54.4,5,1,0.19
山崎 昭生,3064,びわこ,13,117,26,6.27,22.2,41.8,65.8,5,2,0.17
山崎 昭生,3064,住之江,25,195,29,5.54,14.8,30.2,44.1,3,0,0.16
山崎 昭生,3064,尼崎,36,315,70,6.06,22.2,41.9,56.8,6,0,0.18
山崎 昭生,3064,鳴門,36,306,75,6.12,24.5,42.8,57.1,11,1,0.17
山崎 昭生,3064,丸亀,115,1120,314,6.35,28.0,49.1,62.5,29,7,0.17
山崎 昭生,3064,児島,30,283,61,5.97,21.5,40.2,56.5,7,0,0.18
山崎 昭生,3064,宮島,26,249,71,6.53,28.5,48.5,65.0,7,2,0.18
山崎 昭生,3064,徳山,21,210,50,6.21,23.8,47.1,61.9,3,1,0.17
山崎 昭生,3064,下関,22,211,49,5.91,23.2,43.1,54.9,4,1,0.18
山崎 昭生,3064,若松,21,189,40,6.2,21.1,43.9,58.2,4,1,0.17
山崎 昭生,3064,芦屋,31,276,59,5.86,21.3,41.3,56.5,6,0,0.17
山崎 昭生,3064,福岡,23,223,56,5.86,25.1,42.6,55.1,4,1,0.18
山崎 昭生,3064,唐津,19,168,33,5.9,19.6,39.2,55.3,4,1,0.18
山崎 昭生,3064,大村,23,199,45,5.81,22.6,38.6,55.2,4,1,0.18
