name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
西山 弘文,2630,桐生,6,45,5,5.8,11.1,44.4,62.2,2,0,0.24
西山 弘文,2630,戸田,10,68,4,4.68,5.8,25.0,44.1,1,0,0.24
西山 弘文,2630,江戸川,5,34,6,5.62,17.6,32.3,61.7,1,0,0.21
西山 弘文,2630,平和島,6,43,5,4.74,11.6,25.5,41.8,0,0,0.26
西山 弘文,2630,多摩川,5,30,2,4.87,6.6,23.3,46.6,0,0,0.25
西山 弘文,2630,浜名湖,8,72,6,5.13,8.3,26.3,51.3,0,0,0.24
西山 弘文,2630,蒲郡,4,37,6,5.81,16.2,37.8,62.1,0,0,0.23
西山 弘文,2630,常滑,8,63,3,4.95,4.7,28.5,46.0,0,0,0.24
西山 弘文,2630,津,6,48,7,5.31,14.5,31.2,54.1,0,0,0.25
西山 弘文,2630,三国,7,53,9,5.62,16.9,32.0,56.6,0,0,0.24
西山 弘文,2630,びわこ,5,39,7,5.46,17.9,38.4,56.4,0,0,0.22
西山 弘文,2630,住之江,4,31,1,4.77,3.2,22.5,51.6,0,0,0.2
西山 弘文,2630,尼崎,9,64,6,5.19,9.3,25.0,50.0,1,0,0.21
西山 弘文,2630,鳴門,15,128,14,5.56,10.9,30.4,56.2,0,0,0.22
西山 弘文,2630,丸亀,21,190,15,5.19,7.8,28.4,51.0,2,0,0.23
西山 弘文,2630,児島,12,102,16,5.68,15.6,36.2,55.8,1,0,0.23
西山 弘文,2630,宮島,8,79,3,4.82,3.8,21.5,49.3,0,0,0.25
西山 弘文,2630,徳山,7,66,3,4.83,4.5,21.2,51.5,0,0,0.23
西山 弘文,2630,下関,11,105,5,4.9,4.7,26.6,48.5,0,0,0.25
西山 弘文,2630,若松,12,97,5,4.91,5.1,20.6,46.3,0,0,0.2
西山 弘文,2630,芦屋,5,41,1,5.12,2.4,29.2,56.1,1,0,0.22
西山 弘文,2630,福岡,8,68,9,5.13,13.2,22.0,48.5,0,0,0.25
西山 弘文,2630,唐津,6,47,5,4.96,10.6,25.5,46.8,0,0,0.22
西山 弘文,2630,大村,9,82,8,4.87,9.7,26.8,43.9,0,0,0.24
