name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
深尾 巴恵,4843,女子戦,952,93,4.17,9.7,22.0,34.8,0.2,3.5
深尾 巴恵,4843,混合戦,548,40,3.11,7.3,14.6,22.4,0.2,3.7
