name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
金子 和之,4700,1 号艇,336,328,6,2,0,0,0,0
金子 和之,4700,2 号艇,349,0,322,18,4,3,2,0
金子 和之,4700,3 号艇,372,0,5,335,27,5,0,0
金子 和之,4700,4 号艇,444,0,3,7,365,37,32,0
金子 和之,4700,5 号艇,458,0,3,1,14,330,110,0
金子 和之,4700,6 号艇,509,0,0,1,4,46,458,0
