name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
佐久間 文雄,2665,1 コース,443,62,14.0,32.7,55.7,0.23,3.4
佐久間 文雄,2665,2 コース,333,44,13.2,30.0,53.1,0.22,3.2
佐久間 文雄,2665,3 コース,199,9,4.5,16.5,35.6,0.22,3.4
佐久間 文雄,2665,4 コース,119,1,0.8,8.4,24.3,0.25,4.0
佐久間 文雄,2665,5 コース,66,1,1.5,3.0,15.1,0.25,4.0
佐久間 文雄,2665,6 コース,67,1,1.4,2.9,8.9,0.25,4.2
