name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
田中 博子,4990,女子戦,554,16,2.53,2.8,5.9,12.4,0.22,4.2
田中 博子,4990,混合戦,231,0,1.46,0.0,0.4,1.3,0.23,4.7
