name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
塚脇 奈美,4829,1 号艇,10,10,0,0,0,0,0,0
塚脇 奈美,4829,2 号艇,18,0,18,0,0,0,0,0
塚脇 奈美,4829,3 号艇,21,0,0,20,1,0,0,0
塚脇 奈美,4829,4 号艇,65,0,0,0,38,9,18,0
塚脇 奈美,4829,5 号艇,138,0,0,0,5,85,48,0
塚脇 奈美,4829,6 号艇,200,0,0,0,2,14,184,0
