name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
森脇 徹,3164,1 号艇,825,279,33.8,54.6,69.3,9,2
森脇 徹,3164,2 号艇,891,204,22.9,42.6,62.0,18,2
森脇 徹,3164,3 号艇,877,172,19.6,39.6,55.8,19,2
森脇 徹,3164,4 号艇,858,162,18.8,37.6,56.4,12,3
森脇 徹,3164,5 号艇,842,108,12.8,30.6,50.5,13,1
森脇 徹,3164,6 号艇,791,90,11.3,24.0,41.8,16,1
