name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
多田 芳徳,3287,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
多田 芳徳,3287,G1,3,26,2,5.12,7.6,15.3,42.3,0,0,0.23,3.8
多田 芳徳,3287,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
多田 芳徳,3287,G3,9,82,9,3.93,10.9,21.9,32.9,0,0,0.24,3.7
多田 芳徳,3287,一般,261,2162,289,4.62,13.3,28.0,42.5,16,2,0.23,3.6
多田 芳徳,3287,総合,273,2270,300,4.6,13.2,27.7,42.2,16,2,0.23,3.6
