name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
田中 太一郎,4196,桐生,14,116,10,4.57,8.6,23.2,40.5,2,0,0.22
田中 太一郎,4196,戸田,19,150,18,4.47,12.0,26.6,39.3,0,0,0.21
田中 太一郎,4196,江戸川,17,137,13,4.2,9.4,19.7,37.2,0,0,0.24
田中 太一郎,4196,平和島,10,87,14,5.03,16.0,31.0,50.5,0,0,0.19
田中 太一郎,4196,多摩川,9,74,11,4.61,14.8,31.0,39.1,0,0,0.21
田中 太一郎,4196,浜名湖,12,100,21,5.25,21.0,36.0,52.0,1,0,0.18
田中 太一郎,4196,蒲郡,13,117,20,4.91,17.0,34.1,41.8,2,1,0.19
田中 太一郎,4196,常滑,13,90,14,5.09,15.5,35.5,46.6,2,1,0.21
田中 太一郎,4196,津,19,140,23,4.62,16.4,28.5,40.7,2,0,0.21
田中 太一郎,4196,三国,10,79,8,4.06,10.1,22.7,31.6,0,0,0.18
田中 太一郎,4196,びわこ,10,86,13,5.09,15.1,30.2,47.6,1,0,0.2
田中 太一郎,4196,住之江,16,131,15,4.24,11.4,24.4,35.8,1,0,0.19
田中 太一郎,4196,尼崎,17,146,19,4.56,13.0,29.4,41.7,1,0,0.21
田中 太一郎,4196,鳴門,22,177,22,4.76,12.4,29.3,46.3,1,0,0.19
田中 太一郎,4196,丸亀,19,162,29,4.99,17.9,30.8,44.4,0,0,0.19
田中 太一郎,4196,児島,24,225,27,4.44,12.0,28.4,38.2,2,0,0.2
田中 太一郎,4196,宮島,21,165,20,4.41,12.1,26.0,39.3,1,0,0.2
田中 太一郎,4196,徳山,25,219,23,4.25,10.5,21.4,39.7,0,0,0.19
田中 太一郎,4196,下関,17,160,14,4.17,8.7,21.8,35.6,0,0,0.19
田中 太一郎,4196,若松,23,200,25,4.59,12.5,27.0,40.5,0,0,0.19
田中 太一郎,4196,芦屋,32,285,43,5.11,15.0,33.3,48.4,1,0,0.18
田中 太一郎,4196,福岡,31,273,35,4.45,12.8,26.7,37.0,3,1,0.2
田中 太一郎,4196,唐津,100,854,123,4.98,14.4,31.2,46.8,6,0,0.19
田中 太一郎,4196,大村,32,237,24,4.39,10.1,25.3,40.0,0,0,0.2
