name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
岩井 範光,3137,桐生,21,162,11,4.19,6.7,16.6,37.6,0,0,0.23
岩井 範光,3137,戸田,21,164,17,4.99,10.3,28.0,50.6,2,0,0.22
岩井 範光,3137,江戸川,24,214,34,5.43,15.8,30.3,55.6,1,0,0.22
岩井 範光,3137,平和島,14,114,9,4.64,7.8,24.5,44.7,0,0,0.22
岩井 範光,3137,多摩川,21,178,24,4.53,13.4,25.2,41.0,1,0,0.22
岩井 範光,3137,浜名湖,15,130,17,5.12,13.0,26.1,48.4,0,0,0.22
岩井 範光,3137,蒲郡,17,138,21,4.98,15.2,27.5,49.2,2,0,0.24
岩井 範光,3137,常滑,18,151,10,4.57,6.6,19.8,43.0,1,0,0.24
岩井 範光,3137,津,19,150,13,4.49,8.6,19.3,37.3,1,0,0.22
岩井 範光,3137,三国,21,166,17,4.97,10.2,30.1,48.1,1,0,0.21
岩井 範光,3137,びわこ,4,38,5,4.37,13.1,18.4,42.1,0,0,0.26
岩井 範光,3137,住之江,17,133,14,5.0,10.5,32.3,50.3,1,0,0.19
岩井 範光,3137,尼崎,18,147,16,4.79,10.8,25.1,47.6,1,0,0.21
岩井 範光,3137,鳴門,32,287,32,5.0,11.1,29.9,48.4,2,1,0.21
岩井 範光,3137,丸亀,71,647,62,4.36,9.5,20.5,36.7,3,0,0.21
岩井 範光,3137,児島,19,182,16,4.3,8.7,19.7,37.9,0,0,0.23
岩井 範光,3137,宮島,22,197,15,4.84,7.6,27.9,49.7,2,0,0.21
岩井 範光,3137,徳山,21,189,17,4.83,8.9,23.2,44.4,0,0,0.23
岩井 範光,3137,下関,30,263,20,4.62,7.6,23.9,44.8,2,0,0.21
岩井 範光,3137,若松,23,201,16,4.72,7.9,23.8,43.2,1,0,0.22
岩井 範光,3137,芦屋,20,174,16,5.02,9.2,24.1,49.4,1,0,0.21
岩井 範光,3137,福岡,18,156,15,4.78,9.6,28.8,46.7,1,0,0.23
岩井 範光,3137,唐津,22,183,16,4.91,8.7,25.1,50.2,1,0,0.23
岩井 範光,3137,大村,20,162,10,4.31,6.1,18.5,38.8,2,0,0.23
