name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
上野 正博,2681,1 コース,175,15,12,0,0,0,2,1
上野 正博,2681,2 コース,245,13,0,5,5,0,3,0
上野 正博,2681,3 コース,217,6,0,2,3,0,0,1
上野 正博,2681,4 コース,141,6,0,1,2,1,2,0
上野 正博,2681,5 コース,83,2,0,1,1,0,0,0
上野 正博,2681,6 コース,155,1,0,0,0,1,0,0
