name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
竹村 明,3120,1 コース,516,153,144,0,0,0,8,1
竹村 明,3120,2 コース,621,89,0,55,25,0,8,1
竹村 明,3120,3 コース,614,70,0,21,22,16,10,1
竹村 明,3120,4 コース,853,111,0,25,37,34,13,2
竹村 明,3120,5 コース,829,60,0,13,16,22,7,2
竹村 明,3120,6 コース,423,8,0,1,0,6,1,0
