name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
中野 次郎,4075,1 コース,1186,796,67.1,82.5,88.9,0.13,2.3
中野 次郎,4075,2 コース,949,242,25.5,57.7,74.5,0.15,2.9
中野 次郎,4075,3 コース,956,242,25.3,47.7,65.5,0.14,2.8
中野 次郎,4075,4 コース,1070,225,21.0,46.6,66.5,0.15,2.9
中野 次郎,4075,5 コース,1018,123,12.0,33.3,54.7,0.16,3.2
中野 次郎,4075,6 コース,1021,84,8.2,21.2,45.0,0.17,3.5
