name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
植木 美帆,5283,女子戦,133,5,2.56,3.7,7.5,14.2,0.2,3.6
植木 美帆,5283,混合戦,134,1,1.79,0.7,2.2,4.4,0.19,3.8
