name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
井澤 聖奈,5347,1 号艇,0,0,0.0,0.0,0.0,0,0
井澤 聖奈,5347,2 号艇,0,0,0.0,0.0,0.0,0,0
井澤 聖奈,5347,3 号艇,0,0,0.0,0.0,0.0,0,0
井澤 聖奈,5347,4 号艇,16,0,0.0,0.0,0.0,0,0
井澤 聖奈,5347,5 号艇,63,0,0.0,0.0,0.0,0,0
井澤 聖奈,5347,6 号艇,105,0,0.0,0.0,0.9,0,0
