name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
魚谷 香織,4347,女子戦,2491,623,6.45,25.0,47.0,67.0,0.18,3.2
魚谷 香織,4347,混合戦,1052,149,5.31,14.1,30.1,50.3,0.18,3.5
