name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
刑部 亜里紗,5205,女子戦,374,72,5.19,19.2,34.2,46.2,0.16,3.1
刑部 亜里紗,5205,混合戦,301,33,4.5,10.9,27.2,42.8,0.18,3.7
