name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
山田 理央,5218,1 号艇,71,70,0,0,0,1,0,0
山田 理央,5218,2 号艇,92,0,87,4,1,0,0,0
山田 理央,5218,3 号艇,96,0,0,91,4,1,0,0
山田 理央,5218,4 号艇,112,0,0,0,93,8,11,0
山田 理央,5218,5 号艇,151,0,0,0,4,92,55,0
山田 理央,5218,6 号艇,182,0,0,0,2,12,168,0
