name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
土井内 大助,2907,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
土井内 大助,2907,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
土井内 大助,2907,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
土井内 大助,2907,G3,5,45,1,3.71,2.2,8.8,31.1,0,0,0.21,4.1
土井内 大助,2907,一般,504,4051,238,4.08,5.8,17.9,34.9,5,0,0.22,3.7
土井内 大助,2907,総合,509,4096,239,4.08,5.8,17.8,34.9,5,0,0.22,3.7
