name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
仁科 さやか,4408,女子戦,1475,140,4.11,9.4,22.7,36.2,0.2,3.6
仁科 さやか,4408,混合戦,546,35,3.2,6.4,13.5,23.8,0.19,3.7
