name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中村 照美,3092,女子戦,910,73,3.72,8.0,16.8,30.0,0.23,3.7
中村 照美,3092,混合戦,755,52,3.25,6.8,13.2,23.1,0.23,3.7
