name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
橋本 淳二,2314,1 コース,1173,167,14.2,24.0,36.1,0.2,2.9
橋本 淳二,2314,2 コース,264,20,7.5,14.0,24.6,0.24,3.4
橋本 淳二,2314,3 コース,103,7,6.8,12.6,17.4,0.24,3.5
橋本 淳二,2314,4 コース,38,2,5.2,7.8,18.4,0.24,3.6
橋本 淳二,2314,5 コース,24,0,0.0,4.1,12.5,0.28,3.2
橋本 淳二,2314,6 コース,24,0,0.0,4.1,12.5,0.24,4.5
