name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
村上 奈穂,4844,女子戦,1247,113,4.2,9.0,20.2,36.8,0.19,3.7
村上 奈穂,4844,混合戦,596,22,2.95,3.6,10.4,18.9,0.2,4.1
