name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
北原 友次,1481,1 号艇,351,341,8,2,0,0,0,0
北原 友次,1481,2 号艇,322,167,143,10,1,0,1,0
北原 友次,1481,3 号艇,273,120,91,59,3,0,0,0
北原 友次,1481,4 号艇,290,112,96,54,27,1,0,0
北原 友次,1481,5 号艇,288,108,88,60,21,10,1,0
北原 友次,1481,6 号艇,301,97,107,56,18,11,12,0
