name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
杉山 太陽,5271,1 号艇,20,20,0,0,0,0,0,0
杉山 太陽,5271,2 号艇,41,0,40,0,0,0,1,0
杉山 太陽,5271,3 号艇,40,0,0,35,3,1,1,0
杉山 太陽,5271,4 号艇,68,0,0,0,49,7,12,0
杉山 太陽,5271,5 号艇,88,0,0,0,3,47,38,0
杉山 太陽,5271,6 号艇,143,0,0,0,0,3,140,0
