name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
小神野 紀代子,2995,女子戦,1628,131,4.85,8.0,24.4,46.1,0.24,4.0
小神野 紀代子,2995,混合戦,1379,74,3.83,5.3,15.8,30.7,0.24,4.1
