name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
坂田 麻衣,4621,女子戦,500,14,2.75,2.8,7.8,17.8,0.2,3.7
坂田 麻衣,4621,混合戦,203,0,1.73,0.0,1.4,4.4,0.21,3.9
