name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
榊原 孝,2589,1 号艇,138,102,23,8,4,1,0,0
榊原 孝,2589,2 号艇,131,33,60,24,11,2,1,0
榊原 孝,2589,3 号艇,123,8,25,52,29,7,2,0
榊原 孝,2589,4 号艇,122,14,17,30,45,13,3,0
榊原 孝,2589,5 号艇,119,4,15,29,34,32,5,0
榊原 孝,2589,6 号艇,117,3,16,29,32,20,17,0
