name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
藤井 昌子,3094,女子戦,1259,150,4.61,11.9,24.6,43.6,0.22,3.7
藤井 昌子,3094,混合戦,1496,126,3.96,8.4,18.9,32.5,0.22,3.8
