name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
小巻 良至,3698,桐生,40,302,29,4.67,9.6,25.5,43.0,1,0,0.21
小巻 良至,3698,戸田,75,573,73,4.86,12.7,29.6,45.2,1,0,0.2
小巻 良至,3698,江戸川,20,157,16,4.81,10.1,29.3,44.5,0,0,0.22
小巻 良至,3698,平和島,35,267,13,4.18,4.8,19.8,34.8,0,0,0.21
小巻 良至,3698,多摩川,38,298,29,4.13,9.7,18.7,33.8,0,0,0.19
小巻 良至,3698,浜名湖,23,177,12,4.33,6.7,19.7,35.5,1,0,0.21
小巻 良至,3698,蒲郡,22,174,12,4.04,6.9,17.2,31.0,0,0,0.21
小巻 良至,3698,常滑,37,258,19,4.15,7.3,17.4,32.9,0,0,0.21
小巻 良至,3698,津,26,219,18,4.26,8.2,19.6,36.9,0,0,0.21
小巻 良至,3698,三国,25,178,14,4.21,7.8,19.1,32.5,1,0,0.21
小巻 良至,3698,びわこ,17,129,11,4.19,8.5,17.8,36.4,0,0,0.2
小巻 良至,3698,住之江,15,119,9,4.56,7.5,19.3,42.8,1,0,0.18
小巻 良至,3698,尼崎,21,163,12,4.01,7.3,18.4,33.7,0,0,0.2
小巻 良至,3698,鳴門,19,155,9,4.16,5.8,20.0,36.1,0,0,0.2
小巻 良至,3698,丸亀,13,101,7,4.23,6.9,17.8,38.6,0,0,0.23
小巻 良至,3698,児島,13,114,10,4.56,8.7,22.8,41.2,0,0,0.21
小巻 良至,3698,宮島,19,156,10,4.47,6.4,21.7,39.7,0,0,0.2
小巻 良至,3698,徳山,12,91,3,3.98,3.3,16.4,31.8,0,0,0.19
小巻 良至,3698,下関,10,84,3,3.65,3.5,11.9,27.3,0,0,0.23
小巻 良至,3698,若松,20,162,10,4.09,6.1,18.5,35.8,0,0,0.2
小巻 良至,3698,芦屋,12,93,5,4.28,5.3,16.1,39.7,0,0,0.21
小巻 良至,3698,福岡,17,128,10,4.05,7.8,17.9,30.4,0,0,0.21
小巻 良至,3698,唐津,20,155,7,4.35,4.5,20.6,41.2,0,0,0.2
小巻 良至,3698,大村,14,112,6,4.01,5.3,15.1,33.9,0,0,0.19
