name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
松田 大志郎,4544,SG,66,8,7,11,9,9,19,2,1,0,1,0,0,0,1
松田 大志郎,4544,G1,297,51,45,48,50,54,47,3,1,0,1,0,0,0,0
松田 大志郎,4544,G2,44,10,7,4,11,6,5,0,0,1,0,0,0,0,0
松田 大志郎,4544,G3,204,62,32,31,29,26,22,2,0,1,1,0,0,0,0
松田 大志郎,4544,一般,3103,997,607,531,390,313,221,7,21,1,20,0,0,1,2
松田 大志郎,4544,総合,3714,1128,698,625,489,408,314,14,23,3,23,0,0,1,3
