name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
貞兼 淳二,3702,1 号艇,1103,988,57,25,19,9,4,1
貞兼 淳二,3702,2 号艇,1125,43,861,125,52,30,12,2
貞兼 淳二,3702,3 号艇,1069,11,88,762,142,56,10,0
貞兼 淳二,3702,4 号艇,1103,8,36,154,747,120,37,1
貞兼 淳二,3702,5 号艇,1038,3,22,80,196,672,65,0
貞兼 淳二,3702,6 号艇,1003,4,25,67,137,214,556,0
