name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
滝沢 織寧,5287,女子戦,206,11,3.14,5.3,10.1,20.8,0.19,3.5
滝沢 織寧,5287,混合戦,153,1,2.36,0.6,3.9,13.0,0.17,3.6
